,count,projectID,projectAcronym
9233,32,757360.0,NoTape
9234,4,757364.0,CAPE
9235,12,757381.0,NonCovRegioSiteCat
9236,28,757384.0,YEAST-TRANS
9237,12,757390.0,CAstRA
9238,4,757393.0,AstroNeuroCrosstalk
9239,6,757395.0,WorkOD
9240,10,757397.0,NANOSTORM
9241,4,757398.0,NANONC
9242,14,757411.0,PUNCTUATION
9243,8,757440.0,PLASREVOLUTION
9244,2,757444.0,SONGBIRD
9245,30,757448.0,PAMDORA
9246,10,757452.0,POWDER
9247,22,757455.0,DUST
9248,74,757480.0,DarkGRA
9249,28,757481.0,ScaleOpt
9250,6,757490.0,bloodANDbone
9251,44,757497.0,SPADE
9252,6,757501.0,OrFuNCo
9253,52,757535.0,FEEDGALAXIES
9254,6,757553.0,ODDSUPER
9255,8,757557.0,MECHABLASTO
9256,10,757561.0,HiRISE
9257,14,757563.0,PRO_PHAGE
9258,2,757565.0,GLOBESCAPE
9259,6,757583.0,Brain2Bee
9260,6,757585.0,CSG
9261,4,757593.0,ARTIST
9262,14,757600.0,CHROMATADS
9263,22,757608.0,ShuttleCat
9264,86,757609.0,CGinsideNP
9265,12,757634.0,CM3
9266,12,757643.0,SYNCOG
9267,14,757646.0,NewPhysLat
9268,2,757648.0,ModelGenomLand
9269,12,757672.0,NeuroLang
9270,10,757683.0,RobustHormoneTrans
9271,2,757688.0,HIV ECLIPSE
9272,6,757695.0,MEMETRE
9273,6,757698.0,ReConAg
9274,16,757699.0,TBornotTB
9275,6,757700.0,HYPER-INSIGHT
9276,2,757721.0,IneqPol
9277,20,757725.0,ETOPEX
9278,34,757731.0,LightCrypt
9279,10,757732.0,RetinalRepurposing
9280,10,757733.0,STRONG
9281,6,757743.0,MalPar.NET
9282,12,757763.0,COGNAP
9283,62,757791.0,FUN-NOTCH
9284,6,757797.0,SELFOR
9285,10,757800.0,QuadraComb
9286,6,757802.0,HamInstab
9287,4,757829.0,PETALO
9288,32,757833.0,FORMICA
9289,4,757850.0,BioNet
9290,8,757860.0,CONNEC
9291,70,757867.0,PARATOP
9292,10,757873.0,BETWEEN THE TIMES
9293,12,757886.0,ELONGAN
9294,4,757909.0,ORISPECIFICATION
9295,10,757910.0,Life-Cycle
9296,2,757912.0,SOTUF
9297,20,757919.0,TRIBAL
9298,10,757922.0,BugTheDrug
9299,4,757923.0,CAD4FACE
9300,10,757931.0,GEL-SYS
9301,2,757951.0,CT
9302,26,757957.0,UFOS
9303,4,757961.0,TRANSDESIGN
9304,36,757978.0,AMPLITUDES
9305,10,757983.0,DLT
9306,8,757991.0,enzC-Hem
9307,24,757993.0,LubSat
9308,4,757995.0,HEFT
9309,12,758003.0,MICRORULES
9310,10,758005.0,MC2
9311,6,758014.0,SCALAR
9312,2,758015.0,N-T-AUTONOMY
9313,6,758027.0,PrecisionNuclei
9314,8,758053.0,QUNNECT
9315,10,758056.0,PURPOSE
9316,6,758064.0,BONDS
9317,2,758077.0,CASTLES
9318,6,758099.0,THEKAISERSMOSQUES
9319,2,758108.0,ERACHRON
9320,2,758124.0,CHROMDOM
9321,12,758149.0,reFUEL
9322,26,758161.0,Multicellularity
9323,4,758199.0,NEWTON
9324,16,758210.0,GEO-4D
9325,12,758212.0,PyraSig
9326,10,758221.0,MESG
9327,14,758224.0,NanoVirus
9328,14,758232.0,SPEECHREPORTING
9329,10,758306.0,ProstOmics
9330,4,758313.0,cureCD
9331,6,758316.0,MajorNet
9332,32,758329.0,AGEnTh
9333,8,758334.0,ASYMMEM
9334,14,758345.0,DISCOVER
9335,20,758370.0,CoMMaD
9336,4,758382.0,GUPPYCon
9337,10,758383.0,RECONFMATTER
9338,14,758385.0,e-See
9339,20,758403.0,ODYSSEY
9340,18,758427.0,NEBULAR
9341,4,758430.0,SWFsEUROPE
9342,2,758448.0,InsularAnxiety
9343,2,758453.0,CHAOS-PIQUANT
9344,10,758457.0,CoSpaDD
9345,10,758461.0,SeeSuper
9346,2,758462.0,ONEDEGGAM
9347,4,758473.0,THEMPO
9348,2,758480.0,NanoFLP
9349,20,758481.0,PapyGreek
9350,10,758494.0,GLO
9351,14,758498.0,STRUCTURE
9352,6,758502.0,COMICS
9353,2,758529.0,TopATLAS
9354,10,758539.0,EpComp
9355,18,758540.0,EXPRESS
9356,8,758558.0,LINKSPM
9357,10,758572.0,SpinMelt
9358,14,758588.0,VARIAMOLS
9359,2,758604.0,ENTRAINER
9360,6,758617.0,SymBreakOrganoid
9361,38,758620.0,CORFRONMAT
9362,14,758636.0,PalREAD
9363,4,758638.0,SUPERSTARS
9364,6,758653.0,CATACOAT
9365,6,758657.0,ImPRESS
9366,26,758671.0,GLOBTAXGOV
9367,2,758705.0,PROMETHEUS
9368,14,758710.0,FarCatCH
9369,24,758759.0,HHQM
9370,2,758791.0,TIMEISNOW
9371,14,758792.0,GEODESI
9372,8,758794.0,Q-ROOT
9373,48,758800.0,EXPROTEA
9374,2,758813.0,MHINT
9375,10,758815.0,CORNET
9376,24,758824.0,INFLUENCE
9377,8,758826.0,SOLARX
9378,2,758843.0,SBS3-5
9379,6,758853.0,LEDA
9380,8,758855.0,TheTocharianTrek
9381,8,758865.0,BIOELE
9382,6,758873.0,TreeMort
9383,6,758877.0,ORGANOMICS
9384,2,758887.0,REACT
9385,56,758892.0,ExoAI
9386,10,758911.0,QUSCO
9387,18,758913.0,GlycoEdit
9388,4,758935.0,1D-Engine
9389,4,758967.0,Waves
9390,50,758969.0,DeepSPIN
9391,12,758973.0,sCENT
9392,2,758984.0,DEVTAXNET
9393,2,758985.0,TrueBrainConnect
9394,6,759063.0,WFNQMC
9395,2,759078.0,Desert Networks
9396,4,759082.0,MODULISPACES
9397,4,759154.0,CellKarma
9398,2,759159.0,LASER OPTIMAL
9399,22,759187.0,SOFTWATER
9400,2,759188.0,SCHOOLPOL
9401,24,759194.0,USNAC
9402,8,759207.0,P2PMODELS
9403,2,759212.0,MemoMOFEnergy
9404,6,759229.0,HiCoS
9405,18,759253.0,GreatMoves
9406,6,759272.0,STRATO
9407,4,759282.0,CELL HORMONE
9408,2,759289.0,STROMATA
9409,20,759320.0,BSP
9410,2,759341.0,OPTIMIZERR
9411,8,759346.0,GlobalLIT
9412,10,759366.0,BioMeTRe
9413,14,759370.0,NGBMI
9414,4,759388.0,LONGSPIN
9415,36,759414.0,FutureHealth
9416,14,759419.0,MuDiLingo
9417,30,759425.0,ENABLE
9418,2,759427.0,MisloQC
9419,10,759432.0,START
9420,4,759457.0,FAIRFISH
9421,22,759471.0,SUBLINEAR
9422,4,759482.0,MICROTOMACROANDBACK
9423,2,759483.0,ELECTRIC
9424,2,759517.0,BioNanoPattern
9425,2,759526.0,SNOWISO
9426,8,759532.0,X-TAM
9427,20,759546.0,EPIC
9428,34,759548.0,SUNMAG
9429,16,759557.0,ALGOCom
9430,34,759563.0,ReVolusions
9431,10,759577.0,EnBioN
9432,16,759585.0,ToMeTuM
9433,28,759603.0,IMMOCAP
9434,2,759639.0,COLD
9435,2,759644.0,TOPP
9436,4,759649.0,BETLIV
9437,2,759655.0,SPEEDER
9438,2,759659.0,SUGARCODING
9439,8,759661.0,SPOCkS MS
9440,22,759681.0,BLOCKCHAINSOCIETY
9441,10,759696.0,TOP
9442,6,759702.0,COMBINEPIC
9443,6,759707.0,NUCLEAR
9444,4,759708.0,Enhancer3D
9445,4,759721.0,APES
9446,22,759728.0,TRICI-Law
9447,4,759736.0,NEW_DEMOCRACY
9448,12,759743.0,WU TANG
9449,10,759744.0,PINNACLE
9450,18,759764.0,BigEarth
9451,2,759782.0,activeFly
9452,2,759800.0,RAINDROPS
9453,12,759817.0,EMERG-ANT
9454,14,759820.0,UNIVERSAL HEALTH
9455,4,759840.0,FattyCyanos
9456,14,759903.0,DATAJUSTICE
9457,4,759921.0,SymPAtHY
9458,16,759926.0,UMMA
9459,14,759933.0,AfricanNeo
9460,22,759959.0,INTERCELLMED
9461,22,759967.0,CatDT
9462,16,759969.0,AV-SMP
9463,6,759998.0,FeelAgain
9464,2,760043.0,RIGHTS
9465,24,760150.0,EPIC
9466,2,760173.0,MarketPlace
9467,6,760210.0,ZEOSOL
9468,14,760331.0,Newcotiana
9469,6,760342.0,IoBee
9470,30,760380.0,PIUR tUS
9471,10,760431.0,BioRECO2VER
9472,30,760639.0,EnDurCrete
9473,2,760662.0,M3DLoC
9474,8,760779.0,SMARTFAN
9475,12,760789.0,MATUROLIFE
9476,14,760792.0,FENIX
9477,2,760798.0,OLEFINE
9478,28,760802.0,BioCatPolymers
9479,302,760809.0,ONE5G
9480,10,760813.0,PATROLS
9481,26,760824.0,ReSHEALience
9482,20,760827.0,Oyster
9483,4,760840.0,GRACIOUS
9484,10,760858.0,InnovaConcrete
9485,8,760876.0,INNPAPER
9486,12,760899.0,GENESIS
9487,90,760921.0,PANBioRA
9488,16,760927.0,HoliFAB
9489,4,760928.0,BIORIMA
9490,8,760930.0,FotoH2
9491,4,760940.0,MASTRO
9492,6,760949.0,CORNET
9493,18,760973.0,DecoChrom
9494,6,760986.0,iNanoBIT
9495,12,760994.0,ENGICOIN
9496,6,761000.0,GREENSENSE
9497,12,761030.0,CARBAFIN
9498,2,761031.0,nTRACK
9499,60,761036.0,MMAMA
9500,4,761042.0,BIOCONCO2
9501,14,761072.0,DACOMAT
9502,2,761093.0,LOTER.CO2M
9503,2,761104.0,REFINE
9504,2,761112.0,PRESTIGE
9505,2,761122.0,FBD_BModel
9506,10,761145.0,MANU-SQUARE
9507,16,761214.0,STARSTEM
9508,18,761329.0,WORTECS
9509,6,761349.0,TETRAMAX
9510,12,761412.0,MediaRoad
9511,20,761413.0,SaT5G
9512,112,761445.0,5G-MoNArch
9513,2,761448.0,Smart4Europe
9514,6,761488.0,CPN
9515,124,761493.0,5GTANGO
9516,34,761498.0,5G-Xcast
9517,44,761508.0,5GCITY
9518,92,761510.0,5GCAR
9519,184,761536.0,5G-TRANSFORMER
9520,86,761557.0,NGPaaS
9521,58,761579.0,TERAPOD
9522,52,761586.0,5G-CORAL
9523,124,761592.0,5G ESSENCE
9524,42,761699.0,5G-MEDIA
9525,412,761727.0,METRO-HAUL
9526,8,761745.0,Clear5G
9527,2,761758.0,X5gon
9528,20,761794.0,TERRANOVA
9529,10,761802.0,MARCONI
9530,18,761813.0,HRadio
9531,14,761898.0,MATILDA
9532,136,761913.0,SLICENET
9533,6,761934.0,Hyper360
9534,42,761974.0,ImAc
9535,160,761989.0,5G-PHOS
9536,218,761992.0,IoRL
9537,28,761999.0,EASYTV
9538,44,762013.0,NRG-5
9539,20,762021.0,Content4All
9540,108,762055.0,blueSPACE
9541,64,762057.0,5G-PICTURE
9542,12,762079.0,Immersify
9543,18,762091.0,BLOOMEN
9544,10,762111.0,VRTogether
9545,16,762119.0,ULTRAWAVE
9546,8,762128.0,COMPACT
9547,4,762135.0,INNOVA_MEASURE_III
9548,2,762938.0,SEMCRI 2017
9549,6,763551.0,CORUS
9550,14,763601.0,DroC2om
9551,18,763643.0,EXCELSIOR
9552,8,763699.0,EMME-CARE
9553,12,763702.0,PercEvite
9554,6,763719.0,CLASS
9555,2,763735.0,inDemand
9556,24,763781.0,IPMT
9557,2,763784.0,DESIGNSCAPES
9558,2,763899.0,InnoForESt
9559,6,763909.0,KEROGREEN
9560,8,763911.0,eForFuel
9561,10,763912.0,SMARTEES
9562,4,763919.0,FLEXCHX
9563,46,763959.0,MegaRoller
9564,30,763977.0,PERTPV
9565,12,763989.0,APOLO
9566,2,763990.0,UPWARDS
9567,28,764011.0,HydroFlex
9568,8,764014.0,SEA-TITAN
9569,4,764025.0,SWS-HEATING
9570,8,764042.0,CHESTER
9571,24,764047.0,ESPResSo
9572,2,764048.0,POLYPHEM
9573,8,764056.0,PROSEU
9574,4,764066.0,IMAGINE
9575,10,764086.0,Geo-Coat
9576,8,764089.0,ABC-SALT
9577,28,764090.0,EASY-RES
9578,6,764203.0,watersplit
9579,8,764281.0,AiPBAND
9580,10,764364.0,Aromagenesis
9581,4,764434.0,PRe-ART
9582,14,764458.0,HYBRID
9583,74,764461.0,VisIoN
9584,8,764474.0,CaReSyAn
9585,2,764476.0,CAPSYS
9586,62,764479.0,EMERALD
9587,34,764513.0,B-Q MINDED
9588,40,764531.0,SECURe
9589,6,764545.0,TURBO-REFLEX
9590,2,764546.0,ANTHUSIA
9591,4,764547.0,DyVirt
9592,12,764591.0,SynCrop
9593,4,764626.0,MUSTEC
9594,10,764632.0,EuroAgeism
9595,34,764636.0,ProTechTion
9596,2,764650.0,OptiMACS
9597,18,764675.0,Heat-To-Fuel
9598,10,764690.0,sCO2-Flex
9599,2,764691.0,ERICA
9600,12,764697.0,CHEERS
9601,6,764698.0,QuanTII
9602,6,764706.0,PUMP-HEAT
9603,8,764713.0,FibreNet
9604,8,764717.0,WinWind
9605,12,764734.0,HyFlexFuel
9606,44,764738.0,PIC
9607,6,764759.0,MINOA
9608,36,764760.0,CarbFix2
9609,44,764785.0,FORA
9610,10,764787.0,MAESTRO
9611,4,764799.0,ADVANCEFUEL
9612,20,764810.0,S4CE
9613,58,764816.0,CLEANKER
9614,28,764837.0,POLYTHEA
9615,22,764840.0,IGNITE
9616,46,764850.0,SAGEX
9617,8,764859.0,POEM
9618,124,764879.0,EASITrain
9619,56,764902.0,TOMOCON
9620,8,764908.0,WEGO
9621,6,764920.0,PhotoBioCat
9622,6,764927.0,YEASTDOC
9623,4,764935.0,DOC-3D-CERAM
9624,36,764951.0,ImmerSAFE
9625,2,764965.0,EPIDIVERSE
9626,78,764977.0,mCBEEs
9627,8,764979.0,ENABLE
9628,8,764985.0,Edulia
9629,128,764987.0,ATHOR
9630,10,764991.0,CLOUD-MOTION
9631,4,765000.0,Plant.ID
9632,20,765042.0,ViBrANT
9633,22,765057.0,SAFERUP
9634,40,765068.0,MIP-Frontiers
9635,36,765075.0,LIMQUET
9636,24,765115.0,MossTech
9637,22,765121.0,DyViTo
9638,2,765140.0,JOLT
9639,4,765141.0,HealthPros
9640,38,765148.0,TRABIT
9641,6,765158.0,COSMIC
9642,2,765212.0,MEICOM
9643,2,765224.0,FATIGUE
9644,6,765262.0,MobiLab
9645,38,765266.0,LightDyNAmics
9646,10,765267.0,QuSCo
9647,2,765269.0,IMGENE
9648,22,765274.0,iPLACENTA
9649,4,765275.0,ONFIRE
9650,14,765289.0,FlowCamp
9651,8,765297.0,NOAH
9652,4,765329.0,HEAR-ECO
9653,2,765341.0,PHOTO-EMULSION
9654,6,765374.0,ROMSOC
9655,6,765389.0,RECOMS
9656,10,765408.0,COUPLED
9657,12,765423.0,MANNA
9658,8,765426.0,TeraApps
9659,4,765441.0,transMed
9660,18,765445.0,UbiCODE
9661,20,765452.0,FogGuru
9662,6,765472.0,N2N
9663,10,765492.0,ELBA
9664,14,765502.0,A4B
9665,8,765515.0,ENSYSTRA
9666,4,765549.0,M-GATE
9667,6,765579.0,ConFlex
9668,8,765581.0,PhD4GlycoDrug
9669,80,765585.0,InnoDC
9670,4,765602.0,CITYCARE
9671,8,765604.0,MUMMERING
9672,2,765703.0,DNA-Robotics
9673,4,765704.0,EuroNeurotrophin
9674,16,765710.0,INSIGHTS
9675,24,765739.0,COSINE
9676,4,765811.0,DoDyNet
9677,102,765860.0,AQUAlity
9678,28,765866.0,ACHIEVE
9679,32,765911.0,RealVision
9680,4,765912.0,DRIVE
9681,8,765921.0,IoT4Win
9682,6,765937.0,CINCHRON
9683,46,765955.0,ANIMATAS
9684,2,765966.0,EpiSyStem
9685,6,765998.0,ANNULIGhT
9686,14,766007.0,MAMI
9687,48,766025.0,QuESTech
9688,6,766053.0,EvoCELL
9689,8,766069.0,GLIOTRAIN
9690,20,766115.0,FONTE
9691,12,766118.0,TAPAS
9692,8,766124.0,PurinesDX
9693,4,766139.0,HEART
9694,14,766181.0,DeLIVER
9695,10,766214.0,META-CAN
9696,10,766231.0,WAVECOMBE
9697,24,766251.0,NEUROSOME
9698,8,766264.0,MAGISTER
9699,26,766276.0,PREDICT
9700,74,766287.0,TAPAS
9701,4,766327.0,MixITiN
9702,2,766347.0,BioMedaqu
9703,6,766402.0,ZULF
9704,4,766417.0,Inspire4Nature
9705,6,766437.0,ESSIAL
9706,4,766456.0,AMPHORA
9707,8,766466.0,INDEX
9708,2,766544.0,CTC-MAL
9709,6,766555.0,ELECNANO
9710,20,766563.0,COPAC
9711,110,766566.0,ASPIN
9712,6,766581.0,SALBAGE
9713,18,766617.0,CARBAT
9714,4,766656.0,ShipShape
9715,6,766695.0,CHEMREACTIONSCAN
9716,4,766714.0,HiTIMe
9717,28,766719.0,FLASH
9718,8,766726.0,COSMICS
9719,8,766733.0,TABEDE
9720,16,766792.0,ELLIOT
9721,2,766835.0,EExres
9722,8,766840.0,COSY-BIO
9723,4,766850.0,in.nav
9724,152,766853.0,EFINED
9725,34,766864.0,MEMO
9726,2,766871.0,Himalaia
9727,6,766884.0,ORCHID
9728,32,766894.0,PEGASUS
9729,136,766900.0,TEQ
9730,6,766936.0,FlexNanoOLED
9731,20,766955.0,microSPIRE
9732,44,766970.0,Q-SORT
9733,2,766972.0,NANOPHLOW
9734,46,766975.0,MADONNA
9735,8,766994.0,PROPHESY
9736,4,767015.0,CURE
9737,2,767058.0,FAITh
9738,30,767092.0,STARDUST
9739,4,767170.0,D-PAL
9740,8,767173.0,ENERPAINT
9741,66,767187.0,QuIET
9742,6,767227.0,PETER
9743,8,767234.0,ArthroDUR
9744,2,767235.0,MRI4DEEG
9745,2,767285.0,NanoStencil
9746,4,767287.0,PROGRAMS
9747,10,767309.0,SilkFUSION
9748,2,767325.0,PoCOsteo
9749,10,767372.0,NEUROCLOUD
9750,2,767412.0,SPRING
9751,2,767415.0,INCAP
9752,2,767429.0,ReUseHeat
9753,2,767454.0,BOTFIND
9754,4,767456.0,PanaMast
9755,2,767498.0,MIDIH
9756,4,767533.0,ENSUREAL
9757,6,767560.0,MUSIC-haic
9758,12,767561.0,SERENA
9759,8,767579.0,CARTOFF
9760,6,767589.0,ProSurf
9761,2,767625.0,Eco-Bot
9762,2,767678.0,BIOO Panel
9763,4,767798.0,OCEAN
9764,14,767901.0,MP-ORIF
9765,4,767912.0,QCLAB
9766,2,768197.0,INOVER21
9767,2,768242.0,KNOX
9768,10,768287.0,STUNNING
9769,4,768386.0,TRUFUS
9770,4,768491.0,EMOT
9771,2,768524.0,ACUSLABS
9772,2,768530.0,TECSOME
9773,12,768559.0,DRIMPAC
9774,6,768565.0,Precision4Life
9775,16,768567.0,RELaTED
9776,10,768575.0,PreCoM
9777,8,768576.0,ReCO2ST
9778,4,768583.0,RECODE
9779,2,768584.0,ANALYTICS
9780,4,768600.0,UtilitEE
9781,2,768612.0,SUPREME
9782,8,768614.0,HOLISDER
9783,8,768619.0,RESPOND
9784,6,768623.0,REZBUILD
9785,2,768626.0,Hi-OMICS
9786,24,768634.0,UPTIME
9787,10,768636.0,LASER4SURF
9788,14,768641.0,AllerScreening
9789,4,768679.0,DerSympApp
9790,8,768686.0,KardiaTool
9791,4,768705.0,MouldTex
9792,2,768707.0,SmartLine
9793,8,768718.0,RenoZEB
9794,2,768728.0,MASTFAST
9795,6,768735.0,PLUG-N-HARVEST
9796,4,768737.0,RECOTRANS
9797,12,768739.0,CATALYST
9798,4,768740.0,CHANNELMAT
9799,2,768748.0,SCALER
9800,2,768755.0,HARMONI
9801,18,768766.0,EnergyMatching
9802,2,768772.0,ETEKINA
9803,4,768774.0,BENEFFICE
9804,8,768776.0,InBetween
9805,18,768780.0,Repro-light
9806,2,768788.0,SIDERWIN
9807,10,768789.0,CO2EXIDE
9808,12,768815.0,NSstop
9809,4,768824.0,HYBUILD
9810,12,768869.0,Z-BRE4K
9811,10,768875.0,BodenTypeDC
9812,4,768884.0,NEXT-NET
9813,36,768892.0,CloudiFacturing
9814,8,768910.0,ViDaR
9815,2,768914.0,WhiskTrackGP
9816,2,768929.0,CellPrintArray
9817,12,768930.0,HIPER-G
9818,10,768935.0,FEEdBACk
9819,6,768936.0,TEMPO
9820,4,768945.0,HyMethShip
9821,10,768947.0,OSCCAR
9822,12,768953.0,ICT4CART
9823,8,768956.0,LSO
9824,12,768960.0,VIRTUAL
9825,6,768994.0,COREALIS
9826,6,769016.0,GreenCharge
9827,12,769032.0,SCARBO
9828,22,769033.0,AVENUE
9829,4,769052.0,MEISTER
9830,14,769054.0,PIONEERS
9831,12,769065.0,AutoClean
9832,14,769066.0,RESIST
9833,2,769072.0,Park4SUMP
9834,6,769080.0,TCAPS
9835,6,769086.0,CityChangerCargoBike
9836,2,769088.0,UHURA
9837,4,769119.0,ICONET
9838,22,769129.0,PANOPTIS
9839,20,769130.0,BAHAMAS
9840,6,769141.0,COG-LO
9841,8,769142.0,LOGISTAR
9842,2,769177.0,Handshake
9843,22,769178.0,SuCoHS
9844,2,769192.0,LexsemLexcat
9845,20,769220.0,PARE
9846,24,769237.0,HOMER
9847,34,769241.0,ENABLEH2
9848,38,769246.0,STRATOFLY
9849,2,769252.0,RePAST
9850,56,769255.0,SAFEWAY
9851,2,769276.0,MORE
9852,16,769288.0,ReMAP
9853,2,769303.0,TrAM
9854,4,769350.0,ARTEM
9855,12,769355.0,PIXEL
9856,24,769373.0,FORESEE
9857,2,769417.0,HySeas III
9858,6,769419.0,NAVAIS
9859,14,769458.0,VitalNodes
9860,8,769504.0,SILKNOW
9861,10,769506.0,OBELICS
9862,10,769513.0,STARS
9863,48,769553.0,COUCH
9864,10,769574.0,HOLOBALANCE
9865,16,769595.0,Ctrl-ImpAct
9866,6,769599.0,ECO-ZEN
9867,2,769608.0,PoliVisu
9868,8,769623.0,Big Policy Canvas
9869,26,769627.0,ANIMA
9870,12,769638.0,INTEND
9871,14,769643.0,NESTORE
9872,10,769658.0,AEROFLEX
9873,26,769661.0,SAAM
9874,18,769765.0,WellCO
9875,8,769807.0,vCare
9876,4,769826.0,QUIET
9877,12,769827.0,REACH
9878,16,769830.0,CAPTAIN
9879,70,769872.0,EMPATHIC
9880,18,769900.0,DEMOBASE
9881,10,769902.0,DOMUS
9882,10,769926.0,ELVITEN
9883,4,769929.0,IMAGE
9884,10,769935.0,HiFi-ELEMENTS
9885,8,769944.0,STEVE
9886,6,769953.0,ModulED
9887,2,769967.0,SENSE
9888,2,769975.0,SoCaTel
9889,14,769980.0,NOESIS
9890,2,769989.0,DRIVEMODE
9891,26,769994.0,LiLa
9892,38,770017.0,DEMOBLACK
9893,6,770019.0,GHOST
9894,168,770037.0,CEASEVAL
9895,8,770038.0,LeMO
9896,2,770047.0,PEP2D
9897,8,770063.0,DOIT
9898,2,770115.0,INCLUSION
9899,48,770141.0,TRANS-URBAN-EU-CHINA
9900,2,770142.0,RECONNECT
9901,6,770143.0,ReFreeDrive
9902,10,770145.0,MoTiV
9903,2,770158.0,CultureLabs
9904,8,770244.0,CMTaaRS
9905,6,770248.0,ECHOES
9906,48,770256.0,SEnECA
9907,14,770299.0,NewsEye
9908,4,770302.0,Co-Inform
9909,10,770330.0,NoVaMigra
9910,6,770348.0,NEMESIS
9911,38,770356.0,Co-VAL
9912,12,770376.0,TROMPA
9913,2,770402.0,FORCe
9914,2,770420.0,EURITO
9915,14,770453.0,MIGNEX
9916,24,770464.0,CHIEF
9917,12,770469.0,CUTLER
9918,8,770531.0,Data4Impact
9919,6,770548.0,HRP-IAEA
9920,30,770564.0,RESPOND
9921,6,770640.0,GREASE
9922,4,770652.0,BEHAVFRICTIONS
9923,46,770680.0,RESPECT
9924,20,770747.0,LIFT
9925,20,770765.0,highECS
9926,68,770784.0,4DRepLy
9927,10,770816.0,CATENA
9928,4,770826.0,EE-Dynamics
9929,4,770835.0,SynBioBrain
9930,8,770854.0,MEL-Interactions
9931,4,770869.0,CIRCOMMUNICATION
9932,4,770870.0,MOOiRE
9933,4,770877.0,STEMpop
9934,2,770880.0,COMANFLO
9935,14,770884.0,COMPLEX-FISH
9936,20,770887.0,PICOMETRICS
9937,6,770889.0,ULTRA
9938,30,770924.0,IPTheoryUnified
9939,18,770929.0,QRES
9940,2,770933.0,NOMLI
9941,42,770935.0,COSMIC-LITMUS
9942,4,770936.0,NewtonStrat
9943,6,770940.0,MeSoMat
9944,6,770951.0,CLAUSTRUM
9945,2,770958.0,MISSINGMIDDLE
9946,2,770964.0,ANTSolve
9947,10,770988.0,InflamCellDeath
9948,4,770999.0,DyNET
9949,8,771005.0,CoCoSym
9950,10,771012.0,TUVOLU
9951,4,771035.0,conVIRgens
9952,14,771036.0,MAIDEN
9953,2,771047.0,QuCIP
9954,8,771049.0,FREEDLES
9955,12,771056.0,LICCI
9956,18,771057.0,WELL-BEING
9957,2,771059.0,SysOrganoid
9958,56,771066.0,DOMINOES
9959,2,771074.0,SEA
9960,18,771082.0,DRONETHICS
9961,12,771112.0,PhenoSwitch
9962,66,771113.0,FoTran
9963,4,771121.0,TARGETMENISCUS
9964,10,771127.0,INSCRIBE
9965,18,771136.0,LiftMatch
9966,4,771143.0,MAGMA
9967,14,771146.0,TOUGHIT
9968,12,771168.0,ForceMorph
9969,6,771170.0,SeleCHEM
9970,2,771193.0,SARF
9971,2,771201.0,PolarizeMe
9972,4,771217.0,MISFIRES
9973,2,771234.0,PALEoRIDER
9974,12,771237.0,TriboKey
9975,30,771271.0,HOMED
9976,28,771282.0,PASIPHAE
9977,4,771288.0,TextileLab
9978,24,771292.0,LUDEME
9979,14,771294.0,AMPERE
9980,6,771295.0,SULFOSOL
9981,18,771310.0,PI2FA
9982,6,771349.0,DEFEAT
9983,38,771367.0,ECOBREED
9984,2,771369.0,Sea2Cloud
9985,6,771376.0,REBUILDCNS
9986,4,771383.0,Global Horizons
9987,16,771387.0,SOCIOCOMPLEXITY
9988,4,771391.0,FORCE-OF-GOSSIP
9989,14,771410.0,DarkComb
9990,6,771411.0,MyelinPlasticity
9991,4,771417.0,RYD-QNLO
9992,8,771427.0,TREAT-PD
9993,8,771431.0,SympatimmunObesity
9994,22,771443.0,DYNAFLUORS
9995,10,771453.0,DREAM
9996,2,771468.0,HEY BABY
9997,2,771483.0,CONT-END
9998,14,771486.0,MetaRegulation
9999,4,771493.0,LOQO-MOTIONS
10000,10,771503.0,TopMechMat
10001,6,771507.0,StabCondEn
10002,8,771509.0,MetaScience
10003,22,771527.0,Browsec
10004,4,771528.0,SOPHY
10005,10,771534.0,PneumoCaTChER
10006,44,771536.0,NEMO
10007,20,771537.0,DYNACQM
10008,16,771565.0,HINBOTS
10009,4,771567.0,CABUM
10010,2,771575.0,PROMOFS
10011,28,771589.0,DEBATE
10012,6,771592.0,Amitochondriates
10013,8,771599.0,ICEBERG
10014,28,771602.0,SHINE
10015,12,771620.0,EXOKLEIN
10016,2,771635.0,EUSOL
10017,16,771640.0,NeoplAT
10018,26,771642.0,SELDOM
10019,16,771647.0,PISSARRO
10020,12,771649.0,SWINOSTICS
10021,22,771676.0,EUGenDem
10022,6,771678.0,HydroSocialExtremes
10023,32,771687.0,CORNEA
10024,10,771691.0,SOLARYS
10025,14,771704.0,NoMePaCa
10026,4,771709.0,ChronosAntibiotics
10027,4,771714.0,FatTryp
10028,74,771736.0,GenTime
10029,6,771776.0,LENSNOVA
10030,18,771779.0,DeciGUT
10031,2,771793.0,3D-CAP
10032,6,771800.0,Machine Vision
10033,2,771813.0,SynarchiC
10034,16,771834.0,POPCRYSTAL
10035,6,771844.0,BITCRUMBS
10036,4,771849.0,DeCode
10037,2,771850.0,APOGEE
10038,12,771859.0,INTERACTION
10039,10,771862.0,Symmetries-Cosmology
10040,18,771863.0,FLEXSEM
10041,22,771872.0,Urban Sharing
10042,2,771874.0,SpaceLaw
10043,34,771878.0,FRECOM
10044,8,771883.0,XHaLe
10045,16,771891.0,QSIMCORR
10046,4,771928.0,NUCLEARWATERS
